num_tries,boost_used,attack_duration,score,character_type,hitpoints
214.0,0.0,28.0,3627.1802325,1,2298
188.0,1.0,34.0,1502.1037868,1,1169
140.0,1.0,47.0,5003.7383178,3,1818
84.0,0.0,21.0,4470.0239808,0,2557
251.0,1.0,25.0,3375.7440476,3,1926
154.0,0.0,43.0,3070.7876371,0,2230
285.0,1.0,42.0,3127.5426058,0,2557
212.0,1.0,38.0,4619.6746708,2,1297
140.0,0.0,14.0,2376.4705882,0,931
155.0,1.0,22.0,5180.9851088,2,1297
429.0,1.0,29.0,3977.2219741,0,2557
108.0,1.0,34.0,2425.6348247,0,2572
203.0,0.0,24.0,2399.6701484,3,2205
62.0,1.0,46.0,4015.4320988,2,1401
36.0,1.0,46.0,3000.0,3,2677
17.0,1.0,26.0,4060.0,0,2760
159.0,0.0,47.0,4284.8920863,1,1313
73.0,0.0,37.0,4852.3002421,2,713
213.0,0.0,41.0,3610.9785203,2,713
154.0,0.0,28.0,3655.5183947,0,2919
159.0,0.0,33.0,3926.0355029,3,1837
158.0,1.0,11.0,2859.9374022,0,729
167.0,1.0,20.0,4523.1958763,0,2230
590.0,1.0,49.0,4928.5435377,1,1339
72.0,0.0,12.0,2339.6226415,3,563
326.0,0.0,46.0,3075.8293839,0,2557
23.0,0.0,26.0,3831.9327731,0,2557
34.0,1.0,26.0,3067.3076923,2,2848
237.0,0.0,10.0,3206.8965517,0,931
120.0,1.0,30.0,3443.97463,2,713
57.0,0.0,43.0,3099.6884735,0,1322
79.0,0.0,12.0,1922.3529412,3,1248
314.0,0.0,32.0,2143.3224756,2,1459
324.0,0.0,30.0,3780.3921569,2,713
462.0,0.0,15.0,3682.2237474,2,1428
242.0,0.0,21.0,2777.9710145,2,2848
256.0,1.0,27.0,4123.5294118,1,1614
126.0,0.0,44.0,3370.7006369,1,1339
47.0,1.0,44.0,2157.7669903,0,2539
179.0,0.0,22.0,2495.1887491,3,2101
73.0,1.0,15.0,1770.4402516,2,1459
97.0,1.0,35.0,5368.8888889,0,2735
21.0,1.0,14.0,3142.8571429,0,2289
151.0,1.0,22.0,5682.0702402,1,1614
212.0,1.0,30.0,3280.8112325,0,2248
129.0,0.0,26.0,3513.6690648,2,2109
91.0,0.0,15.0,2604.4568245,0,1975
585.0,1.0,38.0,3605.5189715,3,2677
244.0,0.0,27.0,4931.6770186,2,713
175.0,0.0,18.0,3021.2954747,1,1108
135.0,1.0,18.0,2356.3451777,2,1459
141.0,0.0,10.0,2818.647541,0,2248
126.0,1.0,13.0,2971.1649366,0,2230
263.0,0.0,10.0,3018.0072029,0,931
191.0,1.0,43.0,2437.9712132,0,931
361.0,0.0,15.0,4037.9346681,2,2217
2.0,0.0,44.0,2035.7142857,1,1633
52.0,1.0,12.0,3950.1557632,1,2298
79.0,1.0,45.0,6185.8108109,1,1339
175.0,0.0,49.0,2906.420765,3,1415
64.0,0.0,48.0,2961.0091743,2,2848
380.0,1.0,25.0,4982.2738386,1,1339
198.0,0.0,28.0,3684.4660194,1,1313
168.0,0.0,35.0,4081.8791947,0,2289
15.0,1.0,33.0,3208.6956522,2,1902
75.0,0.0,28.0,3796.5260546,3,2677
32.0,1.0,17.0,2835.978836,1,1996
302.0,1.0,40.0,3379.6954314,2,713
190.0,0.0,44.0,2336.0946746,3,2205
219.0,0.0,16.0,2795.8236659,2,2109
87.0,1.0,30.0,3713.3757961,3,1837
455.0,1.0,38.0,5290.5859751,2,1297
382.0,0.0,28.0,3252.2900763,3,2677
94.0,1.0,10.0,2440.4609475,0,1282
66.0,1.0,18.0,3145.2380952,1,2298
89.0,1.0,23.0,4212.1807466,1,1278
22.0,1.0,13.0,2424.7311828,1,1633
416.0,0.0,16.0,4514.5679013,2,713
84.0,0.0,36.0,3083.3333334,0,2406
60.0,1.0,17.0,2256.0175055,0,2557
821.0,0.0,26.0,3480.8550622,1,1278
55.0,0.0,11.0,5287.4015748,2,1274
253.0,1.0,26.0,2847.9685452,0,2289
524.0,0.0,13.0,6325.1533742,1,2298
82.0,0.0,25.0,4009.8039216,3,1837
40.0,1.0,13.0,5156.7567568,0,1084
16.0,1.0,38.0,2429.6875,3,2101
160.0,1.0,45.0,2130.4675716,3,963
171.0,0.0,29.0,3434.1563786,1,720
75.0,0.0,26.0,2739.3822394,2,1929
88.0,0.0,10.0,2894.6015424,3,2994
12.0,1.0,41.0,2080.0,2,2622
132.0,0.0,22.0,2165.934066,0,1282
61.0,1.0,33.0,4114.7540984,0,1084
120.0,0.0,20.0,2722.383721,2,1419
493.0,1.0,29.0,4113.7992832,1,1313
151.0,0.0,25.0,2809.8098098,1,1786
229.0,0.0,31.0,2911.6899619,2,2622
108.0,0.0,10.0,2637.3902133,0,2406
166.0,0.0,32.0,4394.1605839,3,1818
149.0,1.0,13.0,2806.0796645,1,557
254.0,0.0,15.0,3024.8823134,0,1084
90.0,0.0,19.0,1130.239521,3,2101
216.0,0.0,25.0,3238.6363636,1,1339
241.0,1.0,19.0,2951.0377861,3,2677
210.0,1.0,24.0,5442.671984,2,1297
7.0,0.0,24.0,2000.0,1,2713
55.0,0.0,26.0,4685.7142857,1,2298
40.0,1.0,22.0,2957.5971731,2,713
462.0,1.0,23.0,3529.0550783,0,2289
391.0,1.0,28.0,3716.7070218,3,2677
113.0,1.0,26.0,2455.9193955,3,643
382.0,1.0,22.0,3125.6732496,1,1633
160.0,1.0,40.0,3737.8947368,3,2205
96.0,1.0,19.0,3959.4017094,3,705
174.0,1.0,11.0,2784.6630519,1,1278
142.0,1.0,49.0,2756.8455641,2,707
719.0,0.0,46.0,3587.762816,0,2557
159.0,1.0,17.0,2551.5695067,3,1415
89.0,1.0,22.0,2891.634981,0,2406
218.0,1.0,46.0,3523.9591516,3,1818
89.0,1.0,22.0,4561.3577024,3,567
113.0,1.0,26.0,2432.6484018,0,900
179.0,1.0,46.0,4318.3520599,2,713
6.0,0.0,28.0,1428.5714286,0,2406
63.0,1.0,10.0,3759.1836734,2,2058
135.0,0.0,41.0,3758.4699453,1,1440
1.0,0.0,28.0,0.0,0,923
272.0,1.0,45.0,2445.4720616,0,923
139.0,0.0,31.0,5137.5358166,2,1297
574.0,0.0,43.0,2684.1171251,0,2826
99.0,1.0,35.0,2687.2246696,1,1260
31.0,1.0,42.0,3804.8780488,0,2258
152.0,0.0,32.0,3753.655793,1,1260
104.0,0.0,48.0,3220.0598802,0,931
100.0,1.0,33.0,4449.6855346,3,2029
84.0,0.0,11.0,4614.1304347,1,1339
138.0,0.0,20.0,3858.5572843,0,729
109.0,0.0,37.0,4082.6771654,1,1313
209.0,0.0,19.0,3262.9992464,0,923
121.0,0.0,12.0,3970.4510109,1,1339
31.0,0.0,34.0,1891.2280702,2,1459
140.0,1.0,30.0,3114.4859813,2,2622
162.0,1.0,49.0,3455.5765596,1,1339
175.0,0.0,24.0,3515.0753769,1,1278
62.0,0.0,31.0,4309.7345133,1,2298
123.0,0.0,14.0,2546.7455621,1,2713
483.0,1.0,40.0,3081.1455847,0,2557
88.0,0.0,41.0,4898.8764044,2,2591
1243.0,1.0,41.0,3558.5113529,3,2677
277.0,0.0,26.0,2793.5267857,1,1996
110.0,0.0,48.0,3838.3977901,3,2121
10.0,0.0,10.0,1580.1526718,1,1169
160.0,1.0,29.0,2688.2556131,2,2622
232.0,0.0,24.0,4779.0414297,3,2677
21.0,1.0,24.0,5504.6728972,2,1297
106.0,1.0,37.0,3466.2162162,2,2622
35.0,1.0,14.0,4906.0402685,3,1837
87.0,1.0,32.0,2793.1972789,2,1339
315.0,1.0,45.0,3590.4995905,2,1929
1.0,0.0,34.0,1000.0,0,2919
250.0,1.0,17.0,3814.312153,2,1902
16.0,1.0,42.0,3135.1351351,2,2058
42.0,1.0,37.0,2907.8498294,3,2205
176.0,0.0,23.0,3276.8138801,3,2205
25.0,0.0,44.0,4246.031746,1,2298
327.0,1.0,44.0,4019.9619772,2,713
118.0,1.0,14.0,8043.4782609,2,713
84.0,1.0,12.0,3312.2807018,2,1297
126.0,0.0,13.0,2140.1960784,1,1932
143.0,1.0,29.0,4605.3042122,2,1428
45.0,1.0,16.0,2888.1987578,3,628
305.0,1.0,17.0,6395.716946,3,1837
160.0,0.0,38.0,3397.8671042,2,713
195.0,1.0,45.0,2898.5915493,2,2109
57.0,1.0,34.0,3929.8245614,0,1554
120.0,1.0,47.0,4930.2325581,2,713
198.0,0.0,16.0,2046.7137425,1,1932
105.0,0.0,27.0,2900.0,0,2919
61.0,0.0,42.0,3903.6544851,0,1084
134.0,1.0,41.0,3045.891142,0,2230
90.0,0.0,10.0,2264.2487047,1,2091
15.0,0.0,37.0,4319.4444444,3,1837
115.0,1.0,37.0,3984.4479005,0,1084
23.0,0.0,11.0,5206.8965517,3,2994
29.0,1.0,40.0,2398.4063745,3,1415
117.0,1.0,31.0,2735.6919875,1,1633
132.0,0.0,29.0,4278.6177106,2,2058
323.0,1.0,42.0,2815.3477218,3,2205
138.0,0.0,39.0,2230.1656495,0,900
112.0,1.0,39.0,3543.0183356,1,1992
201.0,1.0,22.0,5507.3839662,2,1297
83.0,0.0,45.0,3338.2045929,0,729
6.0,1.0,30.0,1784.3137255,0,2406
106.0,1.0,44.0,3756.6765579,2,713
334.0,0.0,31.0,2467.0353041,0,2919
77.0,0.0,39.0,2797.6424361,1,1260
89.0,0.0,30.0,1873.5632184,1,2091
232.0,0.0,32.0,2487.296748,2,2622
187.0,0.0,33.0,5880.6907378,2,2591
109.0,0.0,40.0,3367.9775281,3,1818
158.0,1.0,42.0,2706.1191626,1,1992
64.0,1.0,12.0,4359.6730245,0,2557
263.0,0.0,49.0,4318.3632734,2,2058
61.0,0.0,13.0,5664.921466,0,1579
41.0,1.0,35.0,2503.8167939,2,1902
144.0,1.0,26.0,4339.7260274,3,628
45.0,0.0,40.0,5018.8679245,3,1837
31.0,1.0,25.0,3502.617801,3,2559
452.0,1.0,30.0,2638.8242142,0,1975
177.0,0.0,17.0,3214.532872,2,2299
897.0,1.0,30.0,3585.1851852,3,2677
336.0,1.0,11.0,3187.6155268,3,2677
114.0,0.0,45.0,2937.1671991,2,1428
339.0,0.0,22.0,2663.4443251,0,1975
221.0,1.0,31.0,2604.8334422,2,2622
27.0,1.0,28.0,4080.4597701,3,2677
135.0,1.0,29.0,2770.3296704,0,2248
33.0,1.0,11.0,6312.9770992,3,2677
123.0,1.0,42.0,2810.7049609,1,1996
33.0,1.0,21.0,5589.9280576,0,2557
310.0,0.0,11.0,6192.9625425,1,1313
88.0,0.0,34.0,3957.1150097,3,1074
415.0,1.0,33.0,3650.0,3,1837
126.0,1.0,27.0,3394.8787062,2,1902
215.0,1.0,25.0,3708.7294728,3,2121
178.0,0.0,11.0,3411.3680154,3,1818
281.0,1.0,34.0,2860.0416233,3,2677
548.0,0.0,35.0,4335.0748868,1,2298
381.0,1.0,10.0,3241.9730107,0,2557
27.0,1.0,41.0,3406.6666666,0,2557
57.0,0.0,43.0,3448.8636364,0,2230
716.0,1.0,24.0,2877.017842,0,2248
52.0,0.0,37.0,4892.7203065,2,1297
122.0,1.0,27.0,2976.9417475,0,2539
35.0,0.0,48.0,2526.9709544,1,1996
397.0,1.0,44.0,3815.3053716,2,713
679.0,0.0,46.0,2673.1016731,3,1392
32.0,1.0,19.0,2585.6697819,3,1415
15.0,0.0,30.0,3411.2149533,2,1902
497.0,0.0,29.0,1925.2623496,1,1260
136.0,0.0,40.0,2879.2735043,0,2406
101.0,1.0,13.0,4502.901354,2,2591
112.0,0.0,36.0,4558.2922824,2,1297
49.0,0.0,11.0,4975.5102041,3,1926
62.0,0.0,38.0,2036.1757106,0,754
109.0,1.0,35.0,2566.1434978,1,2091
43.0,1.0,30.0,2479.8534799,0,2289
175.0,0.0,44.0,2580.2310655,3,1415
138.0,0.0,24.0,4841.8674699,0,2230
115.0,1.0,38.0,3219.123506,0,1084
145.0,1.0,46.0,4004.3731778,0,2965
80.0,1.0,16.0,3248.6956522,2,2109
37.0,1.0,26.0,4174.4186046,3,2677
106.0,1.0,32.0,2324.3243243,0,900
247.0,1.0,42.0,4724.8953975,2,2058
95.0,1.0,19.0,3475.1773049,3,1392
147.0,0.0,25.0,4887.8504673,0,2185
214.0,1.0,22.0,1968.3908046,3,2101
103.0,1.0,46.0,3998.2668977,2,1428
59.0,0.0,33.0,5537.1179039,2,1401
137.0,1.0,42.0,3148.6146096,3,1926
79.0,1.0,11.0,4175.1152073,2,1297
27.0,0.0,25.0,5292.8571429,2,1297
251.0,1.0,49.0,4177.4193548,2,2058
2.0,0.0,32.0,3777.7777778,0,2289
29.0,0.0,25.0,2265.5172414,2,1459
89.0,1.0,24.0,3084.2490842,0,2289
220.0,1.0,20.0,3626.9349845,3,2677
121.0,0.0,44.0,3042.0054201,2,2109
343.0,0.0,31.0,2670.0424698,2,2770
168.0,1.0,12.0,2685.6455493,0,2539
262.0,0.0,20.0,1818.5576481,1,1932
129.0,0.0,32.0,3643.7246964,0,931
154.0,1.0,42.0,2587.2756933,1,1992
104.0,1.0,15.0,3398.019802,2,2058
53.0,1.0,30.0,4355.2631578,0,2289
193.0,1.0,17.0,3144.1647597,3,1225
272.0,0.0,38.0,5142.5800194,1,1339
211.0,0.0,27.0,3113.372093,1,1992
94.0,1.0,34.0,3513.6778116,1,1313
18.0,0.0,34.0,7181.818182,1,1313
39.0,1.0,21.0,2433.3333333,0,2557
166.0,1.0,48.0,4242.2434367,2,2109
237.0,1.0,45.0,3030.7994757,0,931
185.0,1.0,17.0,3225.6778309,3,2677
123.0,0.0,43.0,3971.9853837,2,713
634.0,0.0,42.0,4949.2385787,2,1902
34.0,0.0,22.0,3253.3936652,3,1074
106.0,0.0,22.0,1930.3178484,0,2919
299.0,1.0,29.0,2252.9821073,2,1902
103.0,1.0,23.0,5225.8726899,2,1297
180.0,0.0,16.0,3745.0572321,3,1926
2104.0,1.0,20.0,1827.1079258,3,563
375.0,0.0,35.0,3808.0760095,1,1108
191.0,0.0,21.0,1873.9270386,2,2622
183.0,1.0,49.0,2756.2862669,1,1996
201.0,0.0,11.0,2569.3160813,2,2848
21.0,1.0,15.0,2798.7421384,2,1902
308.0,0.0,21.0,4583.8187703,2,713
423.0,1.0,25.0,2772.6043857,3,2205
124.0,1.0,46.0,3321.9927096,3,2677
124.0,0.0,44.0,3570.2479339,2,707
120.0,1.0,36.0,3892.8571428,2,2058
500.0,0.0,40.0,2895.8694039,0,2230
83.0,1.0,44.0,4476.6839378,2,1297
134.0,1.0,17.0,2376.5373699,0,2248
138.0,1.0,20.0,2686.2539349,2,2622
297.0,1.0,41.0,3623.7980769,1,2091
141.0,0.0,43.0,2390.6009245,3,1415
671.0,0.0,43.0,3805.1186351,0,931
117.0,1.0,33.0,2704.3363995,3,2121
224.0,1.0,21.0,2535.625,2,707
17.0,0.0,41.0,2967.032967,0,2919
814.0,1.0,21.0,4249.6535797,3,1837
19.0,1.0,16.0,5910.8910891,2,1297
603.0,1.0,46.0,4843.3344145,3,2677
133.0,1.0,36.0,4164.9659864,1,1339
87.0,1.0,49.0,2566.5024631,1,1260
117.0,0.0,32.0,4384.469697,0,1579
116.0,1.0,26.0,2230.7692308,0,2919
499.0,0.0,37.0,3019.9613651,0,2671
51.0,1.0,30.0,4752.1008403,0,1084
27.0,1.0,31.0,2431.9248826,2,2848
87.0,0.0,23.0,2941.3489736,0,2557
455.0,1.0,20.0,2473.6842105,0,1975
70.0,1.0,27.0,3946.4285714,2,2058
181.0,0.0,27.0,2591.1640954,3,963
256.0,0.0,11.0,3618.4593023,3,2677
231.0,1.0,26.0,2221.3035019,0,2248
226.0,1.0,29.0,4276.3466042,1,1313
28.0,0.0,21.0,4000.0,2,2058
272.0,1.0,29.0,4217.3672567,2,713
277.0,0.0,21.0,2821.6902784,0,923
206.0,0.0,22.0,2341.7721519,0,2572
291.0,1.0,12.0,3796.4285714,0,729
60.0,0.0,47.0,4519.7368421,2,1475
61.0,1.0,34.0,3919.4805195,3,1837
103.0,1.0,38.0,4898.1132075,3,1837
200.0,1.0,31.0,4480.9322034,0,729
96.0,1.0,30.0,3142.8571429,0,2826
271.0,1.0,42.0,3517.8018576,0,754
69.0,0.0,21.0,3289.0295359,1,2091
44.0,1.0,12.0,3135.7615894,0,2185
248.0,0.0,17.0,3452.3095381,3,2677
220.0,0.0,40.0,4392.2345483,2,1297
98.0,1.0,34.0,4340.6940063,2,713
113.0,0.0,36.0,3258.5714286,0,2557
280.0,0.0,47.0,3925.2095422,1,1339
428.0,1.0,39.0,4051.8240709,2,713
66.0,1.0,26.0,2726.8518518,1,1260
131.0,1.0,48.0,2746.701847,0,2539
149.0,0.0,25.0,4192.893401,3,1837
16.0,0.0,10.0,4554.4554455,2,1297
116.0,0.0,41.0,2103.0805687,1,1932
183.0,0.0,38.0,2928.4386617,0,931
75.0,1.0,45.0,3354.9920761,2,713
167.0,1.0,48.0,4266.08506,2,2622
499.0,0.0,10.0,3996.5170279,3,2205
126.0,1.0,15.0,3243.3371958,0,2572
167.0,1.0,16.0,4187.0026525,0,2289
307.0,1.0,26.0,2501.5228426,3,1074
574.0,1.0,27.0,3507.0748649,0,2230
227.0,1.0,39.0,4810.4,2,713
36.0,1.0,32.0,4746.835443,0,1084
1176.0,0.0,34.0,2796.4079882,1,1370
36.0,0.0,13.0,3098.7124464,0,930
14.0,0.0,12.0,4714.2857143,3,1837
193.0,0.0,24.0,2989.380531,3,2121
173.0,1.0,11.0,3689.4409938,1,2298
131.0,1.0,12.0,6639.9253732,2,1297
230.0,0.0,29.0,4781.981982,1,1339
145.0,0.0,48.0,2359.3875906,3,1926
16.0,1.0,39.0,4064.516129,0,729
313.0,1.0,34.0,2118.0148496,3,963
465.0,0.0,38.0,3446.698762,1,1339
19.0,0.0,29.0,2094.9367089,0,2289
114.0,1.0,33.0,2842.4737456,1,1992
673.0,1.0,26.0,2836.9845361,3,1415
297.0,1.0,34.0,3322.9594833,0,2557
24.0,0.0,34.0,3373.2394366,1,1992
130.0,1.0,46.0,3591.0693302,0,2557
95.0,0.0,16.0,3204.0816326,3,1818
161.0,0.0,11.0,2752.3809524,2,2299
116.0,0.0,32.0,1955.8652729,3,2101
31.0,1.0,31.0,2238.8663968,1,2713
87.0,0.0,30.0,4507.2164948,2,1297
68.0,0.0,30.0,2640.3225806,0,2539
32.0,0.0,24.0,3551.9480519,0,1084
104.0,0.0,20.0,2212.010919,3,1415
32.0,0.0,44.0,2736.2637363,3,1415
237.0,0.0,42.0,3187.0967742,0,2289
182.0,0.0,17.0,2205.5800294,3,2313
31.0,1.0,30.0,5284.7222223,2,2109
109.0,1.0,39.0,2650.7936508,2,2109
366.0,1.0,36.0,2091.9782871,3,1248
145.0,0.0,15.0,3346.6666667,3,567
116.0,0.0,37.0,3672.9776247,3,2677
157.0,1.0,18.0,3633.3725029,0,900
90.0,1.0,20.0,4697.6744186,3,1837
123.0,0.0,35.0,3038.7931034,0,931
70.0,1.0,10.0,3189.516129,2,1459
297.0,0.0,44.0,2686.7816092,0,2248
54.0,1.0,34.0,3190.7514451,1,1370
315.0,1.0,45.0,1654.1651641,1,1370
387.0,1.0,41.0,4105.3698075,3,2677
111.0,1.0,15.0,2537.2168285,3,2121
188.0,0.0,17.0,4701.5457789,1,1313
440.0,0.0,24.0,4490.177288,1,1339
112.0,1.0,46.0,2844.4676409,3,1074
76.0,0.0,49.0,2200.2635046,3,1392
527.0,0.0,37.0,3160.3161163,0,2557
115.0,1.0,16.0,2540.6746032,3,1415
48.0,1.0,34.0,3301.0471204,3,643
203.0,0.0,45.0,2935.5980184,2,1475
152.0,0.0,27.0,3096.9441518,0,2612
25.0,0.0,33.0,2089.6860987,1,1932
21.0,1.0,41.0,4572.5806451,2,1297
63.0,1.0,44.0,3828.0802292,0,1084
3087.0,0.0,20.0,4192.2423213,3,2677
129.0,1.0,15.0,2499.4523549,0,2289
102.0,0.0,34.0,2744.6197992,0,2406
33.0,1.0,31.0,3069.2640693,0,2557
114.0,1.0,22.0,4873.7060041,1,1278
205.0,1.0,48.0,2542.9234339,3,1415
237.0,1.0,42.0,3063.7254902,3,1225
182.0,0.0,12.0,4677.925211,0,1084
126.0,1.0,14.0,6016.3934425,1,1313
422.0,0.0,22.0,4665.0055371,2,1401
357.0,0.0,37.0,3700.0527148,3,2677
353.0,0.0,35.0,3425.9892526,0,2406
108.0,0.0,16.0,3001.7211704,3,2313
127.0,1.0,13.0,2789.4117647,3,963
90.0,0.0,40.0,4919.7247707,3,2677
147.0,0.0,26.0,3498.4833165,1,2298
19.0,1.0,41.0,5484.2105263,2,1297
252.0,0.0,13.0,5784.7490348,0,2846
232.0,0.0,28.0,4289.3081761,1,1614
251.0,1.0,10.0,3455.8277654,0,2256
316.0,0.0,16.0,3473.8693468,0,2230
161.0,0.0,47.0,2739.6616541,0,2248
290.0,0.0,22.0,5186.5509762,2,713
92.0,0.0,34.0,2782.742681,3,2677
855.0,0.0,24.0,3063.4016028,0,2557
140.0,1.0,17.0,3450.8108108,1,1260
77.0,1.0,49.0,2220.8398134,0,900
151.0,0.0,39.0,5155.9633028,1,1339
30.0,0.0,43.0,7758.9285715,2,1297
17.0,0.0,38.0,3742.8571429,2,713
77.0,1.0,25.0,4445.1754386,0,2826
316.0,0.0,10.0,4228.9215686,2,713
221.0,0.0,28.0,4975.5868544,2,1475
86.0,0.0,44.0,2308.3969466,2,2622
188.0,0.0,16.0,2943.8285292,0,2826
49.0,0.0,20.0,4760.1626016,0,2289
121.0,1.0,24.0,3265.4494382,1,1996
22.0,1.0,10.0,3483.6601307,2,713
198.0,0.0,22.0,3245.693563,1,1260
439.0,1.0,42.0,3880.3387334,2,713
1.0,0.0,22.0,222.2222222,2,2915
257.0,1.0,45.0,2059.1878871,0,2919
88.0,1.0,31.0,5036.4583334,2,1401
97.0,1.0,39.0,2189.6551724,3,1415
188.0,0.0,42.0,2271.5033657,2,1459
27.0,0.0,17.0,3486.7256637,0,931
174.0,0.0,23.0,2428.3387622,3,2101
195.0,1.0,40.0,2711.2299465,2,2848
163.0,1.0,21.0,4863.5265701,0,1579
299.0,1.0,44.0,3364.3178411,3,1837
534.0,1.0,17.0,3402.3542001,3,1538
161.0,0.0,21.0,3993.6305733,0,2289
235.0,1.0,16.0,4188.8111888,2,713
26.0,0.0,17.0,2398.2683983,0,1282
157.0,1.0,35.0,3664.4370123,0,931
62.0,0.0,30.0,2742.2680412,1,1633
511.0,1.0,27.0,3894.3850267,3,2677
84.0,0.0,35.0,2384.8987109,1,1370
111.0,0.0,39.0,4090.2366864,0,2557
74.0,1.0,45.0,4029.5983087,3,2121
287.0,1.0,30.0,3900.1956948,0,2557
121.0,1.0,19.0,3372.0316623,0,2557
99.0,0.0,22.0,2523.297491,3,1415
50.0,1.0,12.0,3092.3076923,0,2406
161.0,0.0,23.0,3493.919551,0,2557
84.0,0.0,39.0,2668.5823755,3,1818
283.0,1.0,10.0,3841.2371134,0,2557
218.0,1.0,15.0,3692.893401,0,2557
335.0,1.0,43.0,3837.630662,2,2591
134.0,0.0,32.0,3741.3294798,2,2058
59.0,1.0,40.0,3910.326087,1,1278
209.0,0.0,13.0,2967.8683386,0,2557
180.0,0.0,31.0,3759.2752373,2,1428
219.0,1.0,44.0,3198.5630307,1,1633
8.0,0.0,44.0,2934.4262295,3,2029
168.0,0.0,14.0,4958.6645468,2,2591
119.0,1.0,33.0,2357.0143885,3,1415
49.0,1.0,18.0,4420.4545455,3,2121
238.0,0.0,23.0,3965.5172414,1,1313
96.0,0.0,43.0,3658.6956521,0,2289
61.0,1.0,24.0,4949.6402878,0,2230
144.0,0.0,14.0,2557.7464788,2,2058
78.0,0.0,46.0,2661.8705036,0,2539
144.0,0.0,35.0,3291.8502202,1,1339
37.0,0.0,12.0,3676.4705882,1,1992
209.0,0.0,45.0,3498.9185292,2,601
299.0,1.0,37.0,2398.2074264,0,2248
78.0,1.0,43.0,4800.0,2,1297
199.0,0.0,11.0,5054.0265036,3,2677
184.0,1.0,27.0,2378.6109404,3,2121
247.0,0.0,36.0,3295.9522229,2,1028
178.0,0.0,28.0,4113.7123746,0,2230
894.0,0.0,15.0,2872.5301626,0,1282
92.0,1.0,25.0,5226.9076305,3,2677
101.0,1.0,41.0,3867.3300166,1,2298
88.0,1.0,48.0,2554.3478261,3,1415
261.0,1.0,48.0,3162.1993127,3,2559
372.0,0.0,37.0,3115.1932644,1,2091
92.0,1.0,13.0,3689.788054,1,1786
104.0,1.0,31.0,3570.28754,2,1274
240.0,1.0,35.0,2091.2906611,1,1932
120.0,1.0,48.0,2916.2371134,2,2109
335.0,1.0,29.0,3868.8016529,0,931
112.0,1.0,40.0,4088.9830508,2,2058
101.0,1.0,24.0,3910.9697933,3,1837
379.0,1.0,35.0,2978.7934186,3,2677
55.0,1.0,46.0,2321.6266174,2,2622
209.0,1.0,41.0,3491.2133891,3,1392
94.0,0.0,38.0,3356.5683646,3,2994
217.0,1.0,46.0,4023.8095238,3,1538
285.0,1.0,14.0,6287.562189,1,1339
113.0,0.0,20.0,4373.9495798,2,1297
280.0,0.0,35.0,3911.8881119,1,1339
360.0,0.0,43.0,2590.4842821,0,1282
167.0,1.0,44.0,5150.1766784,1,1313
45.0,1.0,29.0,2902.0172911,0,2572
663.0,0.0,33.0,2885.7142857,3,2205
35.0,0.0,17.0,3551.4018692,2,1475
124.0,1.0,49.0,5353.1468531,3,1837
65.0,1.0,34.0,3912.7906977,3,2677
40.0,0.0,44.0,3820.2764977,3,2029
58.0,0.0,46.0,2827.7404922,1,1992
165.0,0.0,15.0,4247.311828,0,1084
40.0,0.0,41.0,3252.8301887,0,2557
48.0,0.0,39.0,3420.0743494,2,707
160.0,1.0,42.0,2237.4900715,0,1282
87.0,1.0,36.0,2863.4920635,1,2091
96.0,1.0,27.0,3159.5330739,2,1428
194.0,1.0,17.0,2980.177717,0,2256
841.0,1.0,45.0,3325.390304,3,2677
127.0,0.0,33.0,2855.0913838,0,2248
116.0,0.0,46.0,2755.1515152,3,1248
78.0,1.0,38.0,3492.8425358,1,1786
145.0,0.0,16.0,2476.0914761,0,931
37.0,1.0,40.0,3984.8484848,2,2058
191.0,0.0,13.0,3988.6792453,1,2298
166.0,1.0,26.0,3044.1426146,2,2770
11.0,1.0,38.0,3363.6363636,3,1837
63.0,0.0,18.0,3248.5380117,0,2289
267.0,0.0,10.0,2787.332946,2,2622
255.0,0.0,38.0,3747.8813559,2,1475
153.0,0.0,45.0,2392.6325247,0,900
1425.0,1.0,16.0,3012.8519572,0,2248
119.0,1.0,28.0,2174.1293532,0,2185
151.0,1.0,22.0,3518.8583079,1,1339
802.0,1.0,12.0,3182.2865068,1,2713
107.0,1.0,46.0,3505.882353,1,2298
38.0,1.0,34.0,4664.7727272,0,2557
62.0,0.0,23.0,2692.8104575,2,1902
60.0,0.0,22.0,3088.8888889,1,1370
369.0,0.0,39.0,3831.1205523,0,2289
53.0,1.0,32.0,3151.1335013,3,1074
89.0,1.0,26.0,3318.1818182,1,2091
92.0,0.0,39.0,3132.3024055,0,2289
29.0,1.0,45.0,3771.8120805,3,2024
15.0,1.0,18.0,1777.7777778,1,1932
297.0,0.0,36.0,2543.2645034,2,1401
119.0,0.0,41.0,2817.4512055,3,2205
171.0,1.0,49.0,4156.0693641,2,2109
29.0,0.0,28.0,4111.1111111,3,1926
38.0,0.0,19.0,2600.6944445,0,900
5.0,1.0,11.0,6153.8461538,0,1322
4.0,1.0,14.0,1406.25,3,643
104.0,1.0,32.0,3216.1290323,0,1084
197.0,1.0,14.0,3765.070922,3,2677
96.0,0.0,15.0,3833.0134357,0,1084
48.0,1.0,46.0,4259.4936708,2,2058
201.0,1.0,11.0,3359.1433279,3,1818
134.0,0.0,46.0,4336.8237347,1,1614
